mcc,mnc,dial_no,apn,user,password,carrier,authtype,protocol,roaming_protocol,type
404,81, ,bsnlnet,MSISDN,MSISDN,BSNL, , , ,"default,supl"
404,81, ,mmssouth.cellone.in,MSISDN,mmsc,BSNL MMS, , , ,mms
404,82, ,internet, , ,IDEA Internet, , , ,"default,supl"
404,82, ,imis, , ,IDEA Wap, , , ,"default,supl"
404,82, ,mmsc, , ,IDEA MMS, , , ,mms
404,82, ,mobile, , ,IDEA Mobile, , , ,"default,supl"
404,83, ,rcomnet, , ,NetConnect, , , ,"default,supl"
404,83, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
404,83, ,rcommms, , ,Smart MMS, , , ,mms
404,83, ,rcommms, , ,Reliance MMS, , , ,mms
404,84, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
404,84, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
404,84, ,www, , ,Vodafone IN, , , ,"default,supl"
404,85, ,rcomnet, , ,NetConnect, , , ,"default,supl"
404,85, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
404,85, ,rcommms, , ,Smart MMS, , , ,mms
404,85, ,rcommms, , ,Reliance MMS, , , ,mms
404,86, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
404,86, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
404,86, ,www, , ,Vodafone IN, , , ,"default,supl"
404,87, ,internet, , ,IDEA Internet, , , ,"default,supl"
404,87, ,imis, , ,IDEA Wap, , , ,"default,supl"
404,87, ,mmsc, , ,IDEA MMS, , , ,mms
404,87, ,mobile, , ,IDEA Mobile, , , ,"default,supl"
404,88, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
404,88, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
404,88, ,www, , ,Vodafone IN, , , ,"default,supl"
404,89, ,internet, , ,IDEA Internet, , , ,"default,supl"
404,89, ,imis, , ,IDEA Wap, , , ,"default,supl"
404,89, ,mmsc, , ,IDEA MMS, , , ,mms
404,89, ,mobile, , ,IDEA Mobile, , , ,"default,supl"
404,90, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
404,90, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,90, ,airtelmms.com, , ,Airtel MMS, , , ,mms
404,91, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
404,91, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
404,91, ,aircelmms, , ,Aircel MMS, , , ,mms
404,91, ,aircelwap, , ,Aircel, , , ,"default,supl"
404,91, ,aircelgprs, , ,Aircel, , , ,"default,supl"
404,91, ,aircelmms, , ,Aircel MMS, , , ,mms
404,92, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
404,92, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,92, ,airtelmms.com, , ,Airtel MMS, , , ,mms
404,93, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
404,93, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,93, ,airtelmms.com, , ,Airtel MMS, , , ,mms
404,94, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
404,94, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,94, ,airtelmms.com, , ,Airtel MMS, , , ,mms
404,95, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
404,95, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,95, ,airtelmms.com, , ,Airtel MMS, , , ,mms
404,96, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
404,96, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,96, ,airtelmms.com, , ,Airtel MMS, , , ,mms
404,97, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,97, ,airtelmms.com, , ,Airtel MMS, , , ,mms
404,98, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
404,98, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
404,98, ,airtelmms.com, , ,Airtel MMS, , , ,mms
405,1, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,1, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,1, ,rcommms, , ,Smart MMS, , , ,mms
405,1, ,rcommms, , ,Reliance MMS, , , ,mms
405,25, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,25, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,25, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,25, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,25, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,25, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,26, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,26, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,26, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,26, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,26, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,26, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,27, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,27, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,27, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,27, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,27, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,27, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,28, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,28, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,28, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,28, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,29, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,29, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,29, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,29, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,29, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,29, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,3, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,3, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,3, ,rcommms, , ,Smart MMS, , , ,mms
405,3, ,rcommms, , ,Reliance MMS, , , ,mms
405,30, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,30, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,30, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,30, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,30, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,30, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,31, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,31, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,31, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,31, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,31, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,31, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,32, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,32, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,32, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,32, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,32, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,32, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,33, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,33, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,33, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,33, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,33, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,33, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,34, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,34, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,34, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,34, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,34, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,34, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,35, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,35, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,35, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,35, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,35, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,35, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,36, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,36, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,36, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,36, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,36, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,36, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,37, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,37, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,37, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,37, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,37, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,37, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,38, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,38, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,38, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,38, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,38, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,38, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,39, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,39, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,39, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,39, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,39, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,39, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,4, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,4, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,4, ,rcommms, , ,Smart MMS, , , ,mms
405,40, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,40, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,40, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,40, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,40, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,40, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,41, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,41, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,41, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,41, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,41, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,41, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,42, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,42, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,42, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,42, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,42, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,42, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,43, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,43, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,43, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,43, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,43, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,43, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,44, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,44, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,44, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,44, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,44, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,44, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,45, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,45, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,45, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,45, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,45, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,45, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,46, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,46, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,46, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,46, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,46, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,46, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,47, ,TATA.DOCOMO.INTERNET, , ,TATA DOCOMO INTERNET, , , ,"default,supl"
405,47, ,Tata.Docomo.Dive.in, , ,TATA GPRS, , , ,"default,supl"
405,47, ,Tata.Docomo.MMS, , ,Tata MMS, , , ,mms
405,47, ,tatadocomo3g, , ,Tata Docomo 3G, , , ,"default,supl"
405,47, ,TATA.DOCOMO.INTERNET, , ,TA TA DoCoMo, , , ,"default,supl"
405,47, ,TATA.DOCOMO.MMS, , ,TA TA DoCoMo MMS, , , ,mms
405,5, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,5, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,5, ,rcommms, , ,Smart MMS, , , ,mms
405,5, ,rcommms, , ,Reliance MMS, , , ,mms
405,6, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,6, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,6, ,rcommms, , ,Smart MMS, , , ,mms
405,6, ,rcommms, , ,Reliance MMS, , , ,mms
405,7, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,7, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,7, ,rcommms, , ,Smart MMS, , , ,mms
405,7, ,rcommms, , ,Reliance MMS, , , ,mms
405,8, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,8, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,8, ,rcommms, , ,Smart MMS, , , ,mms
405,8, ,rcommms, , ,Reliance MMS, , , ,mms
405,89, ,WAP,wap@wap.mtsindia.in,MTS,MTS WAP,3, , ,"default,supl"
405,89, ,MMS,mms@mms.mtsindia.in,MTS,MTS MMS,3, , ,mms
405,89, ,Modem,internet@internet.mtsindia.in,MTS,MTS MODEM,3, , ,"default,supl"
405,9, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,9, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,9, ,rcommms, , ,Smart MMS, , , ,mms
405,9, ,rcommms, , ,Reliance MMS, , , ,mms
405,10, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,10, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,10, ,rcommms, , ,Smart MMS, , , ,mms
405,10, ,rcommms, , ,Reliance MMS, , , ,mms
405,11, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,11, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,11, ,rcommms, , ,Smart MMS, , , ,mms
405,11, ,rcommms, , ,Reliance MMS, , , ,mms
405,12, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,12, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,12, ,rcommms, , ,Smart MMS, , , ,mms
405,12, ,rcommms, , ,Reliance MMS, , , ,mms
405,13, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,13, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,13, ,rcommms, , ,Smart MMS, , , ,mms
405,13, ,rcommms, , ,Reliance MMS, , , ,mms
405,14, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,14, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,14, ,rcommms, , ,Smart MMS, , , ,mms
405,14, ,rcommms, , ,Reliance MMS, , , ,mms
405,15, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,15, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,15, ,rcommms, , ,Smart MMS, , , ,mms
405,15, ,rcommms, , ,Reliance MMS, , , ,mms
405,17, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,17, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,17, ,rcommms, , ,Smart MMS, , , ,mms
405,17, ,rcommms, , ,Reliance MMS, , , ,mms
405,18, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,18, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,18, ,rcommms, , ,Smart MMS, , , ,mms
405,18, ,rcommms, , ,Reliance MMS, , , ,mms
405,19, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,19, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,19, ,rcommms, , ,Smart MMS, , , ,mms
405,19, ,rcommms, , ,Reliance MMS, , , ,mms
405,20, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,20, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,20, ,rcommms, , ,Smart MMS, , , ,mms
405,20, ,rcommms, , ,Reliance MMS, , , ,mms
405,21, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,21, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,21, ,rcommms, , ,Smart MMS, , , ,mms
405,21, ,rcommms, , ,Reliance MMS, , , ,mms
405,22, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,22, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,22, ,rcommms, , ,Smart MMS, , , ,mms
405,22, ,rcommms, , ,Reliance MMS, , , ,mms
405,23, ,rcomnet, , ,NetConnect, , , ,"default,supl"
405,23, ,rcomwap, , ,Reliance GPRS, , , ,"default,supl"
405,23, ,rcommms, , ,Smart MMS, , , ,mms
405,23, ,rcommms, , ,Reliance MMS, , , ,mms
405,51, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
405,51, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
405,51, ,airtelmms.com, , ,Airtel MMS, , , ,mms
405,51, ,airtelmms.com, , ,Airtel MMS,1, , ,mms
405,52, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
405,52, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
405,52, ,airtelmms.com, , ,Airtel MMS, , , ,mms
405,52, ,airtelmms.com, , ,Airtel MMS,1, , ,mms
405,53, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
405,53, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
405,53, ,airtelmms.com, , ,Airtel MMS, , , ,mms
405,53, ,airtelmms.com, , ,Airtel MMS,1, , ,mms
405,54, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
405,54, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
405,54, ,airtelmms.com, , ,Airtel MMS, , , ,mms
405,54, ,airtelmms.com, , ,Airtel MMS,1, , ,mms
405,55, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
405,55, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
405,55, ,airtelmms.com, , ,Airtel MMS, , , ,mms
405,55, ,airtelmms.com, , ,Airtel MMS,1, , ,mms
405,56, ,airtelgprs.com, , ,Airtel GPRS, , , ,"default,supl"
405,56, ,airtelfun.com, , ,Airtel Live, , , ,"default,supl"
405,56, ,airtelmms.com, , ,Airtel MMS, , , ,mms
405,56, ,airtelmms.com, , ,Airtel MMS,1, , ,mms
405,66, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,66, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,66, ,www, , ,Vodafone IN, , , ,"default,supl"
405,67, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,67, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,67, ,www, , ,Vodafone IN, , , ,"default,supl"
405,70, ,internet, , ,IDEA Internet, , , ,"default,supl"
405,70, ,imis, , ,IDEA Wap, , , ,"default,supl"
405,70, ,mmsc, , ,IDEA MMS, , , ,mms
405,70, ,mobile, , ,IDEA Mobile, , , ,"default,supl"
405,70, ,internet, , ,IDEA, , , ,"default,supl"
405,70, ,mmsc, , ,IDEA MMS, , , ,mms
405,750, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,750, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,750, ,www, , ,Vodafone IN, , , ,"default,supl"
405,751, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,751, ,www, , ,Vodafone IN, , , ,"default,supl"
405,752, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,752, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,752, ,www, , ,Vodafone IN, , , ,"default,supl"
405,753, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,753, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,753, ,www, , ,Vodafone IN, , , ,"default,supl"
405,754, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,754, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,754, ,www, , ,Vodafone IN, , , ,"default,supl"
405,755, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,755, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,755, ,www, , ,Vodafone IN, , , ,"default,supl"
405,756, ,portalnmms, , ,Vodafone, , , ,"default,supl,mms"
405,756, ,portalnmms, , ,Vodafone IN MMS, , , ,mms
405,756, ,www, , ,Vodafone IN, , , ,"default,supl"
405,799, ,internet, , ,IDEA Internet, , , ,"default,supl"
405,799, ,imis, , ,IDEA Wap, , , ,"default,supl"
405,799, ,mmsc, , ,IDEA MMS, , , ,mms
405,799, ,mobile, , ,IDEA Mobile, , , ,"default,supl"
405,799, ,internet, , ,IDEA, , , ,"default,supl"
405,799, ,mmsc, , ,IDEA MMS, , , ,mms
405,800, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,800, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,800, ,aircelmms, , ,Aircel MMS, , , ,mms
405,800, ,aircelgprs, , ,Aircel, , , ,"default,supl"
405,800, ,aircelmms, , ,Aircel MMS, , , ,mms
405,801, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,801, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,801, ,aircelmms, , ,Aircel MMS, , , ,mms
405,801, ,aircelgprs, , ,Aircel, , , ,"default,supl"
405,801, ,aircelmms, , ,Aircel MMS, , , ,mms
405,802, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,802, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,802, ,aircelmms, , ,Aircel MMS, , , ,mms
405,802, ,aircelgprs, , ,Aircel, , , ,"default,supl"
405,802, ,aircelmms, , ,Aircel MMS, , , ,mms
405,803, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,803, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,803, ,aircelmms, , ,Aircel MMS, , , ,mms
405,803, ,aircelgprs, , ,Aircel, , , ,"default,supl"
405,803, ,aircelmms, , ,Aircel MMS, , , ,mms
405,804, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,804, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,804, ,aircelmms, , ,Aircel MMS, , , ,mms
405,804, ,aircelgprs, , ,Aircel, , , ,"default,supl"
405,804, ,aircelmms, , ,Aircel MMS, , , ,mms
405,805, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,805, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,805, ,aircelmms, , ,Aircel MMS, , , ,mms
405,805, ,aircelgprs, , ,Aircel, , , ,"default,supl"
405,805, ,aircelmms, , ,Aircel MMS, , , ,mms
405,806, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,806, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,806, ,aircelmms, , ,Aircel MMS, , , ,mms
405,806, ,aircelgprs, , ,Aircel, , , ,"default,supl"
405,806, ,aircelmms, , ,Aircel MMS, , , ,mms
405,807, ,aircelgprs, , ,Aircel Online, , , ,"default,supl"
405,807, ,aircelwap, , ,Aircel GPRS, , , ,"default,supl"
405,807, ,aircelmms, , ,Aircel MMS, , , ,mms
